,Sub,Run,TR,Onset,Item,Resp,RT,image_on,button_on,button_off,Trial_ID,stim,switchButtonOrientation
0,sub005,4,3,0,,,,,,,,blank,0.0
1,sub005,4,4,2,,,,,,,,blank,0.0
2,sub005,4,5,4,,,,,,,,blank,0.0
3,sub005,4,6,6,C,1,0.749947871081531,12.002276041079313,13.019125832011923,13.918887534178793,0,stim,0.0
4,sub005,4,7,8,,,,,,,,blank,0.0
5,sub005,4,8,10,,,,,,,,blank,0.0
6,sub005,4,9,12,,,,,,,,blank,0.0
7,sub005,4,10,14,B,2,0.44876615097746253,20.00588007713668,21.023884593043476,21.921336996136233,1,stim,0.0
8,sub005,4,11,16,,,,,,,,blank,0.0
9,sub005,4,12,18,,,,,,,,blank,0.0
10,sub005,4,13,20,A,1,0.3659485240932554,26.00538657908328,27.02397293713875,27.921379131032154,2,stim,0.0
11,sub005,4,14,22,,,,,,,,blank,0.0
12,sub005,4,15,24,,,,,,,,blank,0.0
13,sub005,4,16,26,D,1,0.43207961693406105,32.00611918908544,33.02484065317549,33.92153602512553,3,stim,1.0
14,sub005,4,17,28,,,,,,,,blank,1.0
15,sub005,4,18,30,A,2,0.4823803890030831,36.00583546003327,37.024885409045964,37.92156806611456,4,stim,1.0
16,sub005,4,19,32,,,,,,,,blank,1.0
17,sub005,4,20,34,,,,,,,,blank,1.0
18,sub005,4,21,36,C,2,0.49878413300029933,42.00599465705454,43.02412057109177,43.9216031471733,5,stim,1.0
19,sub005,4,22,38,,,,,,,,blank,1.0
20,sub005,4,23,40,,,,,,,,blank,1.0
21,sub005,4,24,42,D,1,0.49926444608718157,48.005583964055404,49.02415386214852,49.92158000217751,6,stim,0.0
22,sub005,4,25,44,,,,,,,,blank,0.0
23,sub005,4,26,46,,,,,,,,blank,0.0
24,sub005,4,27,48,B,1,0.4497416620142758,54.00521050998941,55.02418832317926,55.92165494104847,7,stim,1.0
25,sub005,4,28,50,,,,,,,,blank,1.0
26,sub005,4,29,52,,,,,,,,blank,1.0
27,sub005,4,30,54,D,2,0.549167413963005,60.00583071820438,61.02421592711471,61.92174000409432,8,stim,0.0
28,sub005,4,31,56,,,,,,,,blank,0.0
29,sub005,4,32,58,,,,,,,,blank,0.0
30,sub005,4,33,60,,,,,,,,blank,0.0
31,sub005,4,34,62,C,2,0.46596559882164,68.00570466020145,69.02432291815057,69.92168914503418,9,stim,1.0
32,sub005,4,35,64,,,,,,,,blank,1.0
33,sub005,4,36,66,,,,,,,,blank,1.0
34,sub005,4,37,68,A,1,0.3830871901009232,74.00534719298594,75.02433044509962,75.92174303601496,10,stim,0.0
35,sub005,4,38,70,,,,,,,,blank,0.0
36,sub005,4,39,72,,,,,,,,blank,0.0
37,sub005,4,40,74,B,2,0.4145987171214074,80.00733964401297,81.02523119212128,81.92197091807611,11,stim,0.0
38,sub005,4,41,76,,,,,,,,blank,0.0
39,sub005,4,42,78,,,,,,,,blank,0.0
40,sub005,4,43,80,C,1,0.44928782898932695,86.0059629441239,87.02536008600146,87.921955130063,12,stim,0.0
41,sub005,4,44,82,,,,,,,,blank,0.0
42,sub005,4,45,84,,,,,,,,blank,0.0
43,sub005,4,46,86,,,,,,,,blank,0.0
44,sub005,4,47,88,D,1,0.6310692119877785,94.00746770715341,95.02407295908779,95.92190579418093,13,stim,1.0
45,sub005,4,48,90,,,,,,,,blank,1.0
46,sub005,4,49,92,,,,,,,,blank,1.0
47,sub005,4,50,94,,,,,,,,blank,1.0
48,sub005,4,51,96,B,2,0.4493742431513965,102.00598628702573,103.02419859799556,103.92200573300943,14,stim,0.0
49,sub005,4,52,98,,,,,,,,blank,0.0
50,sub005,4,53,100,,,,,,,,blank,0.0
51,sub005,4,54,102,,,,,,,,blank,0.0
52,sub005,4,55,104,A,1,0.4494996389839798,110.00587861100212,111.02457782719284,111.92199666099623,15,stim,0.0
53,sub005,4,56,106,,,,,,,,blank,0.0
54,sub005,4,57,108,C,2,0.7309701659251004,114.00779880816117,115.02465968509205,115.92201375518925,16,stim,1.0
55,sub005,4,58,110,,,,,,,,blank,1.0
56,sub005,4,59,112,,,,,,,,blank,1.0
57,sub005,4,60,114,B,1,0.4160408009774983,120.00606233417057,121.0242848021444,121.92214490915649,17,stim,1.0
58,sub005,4,61,116,,,,,,,,blank,1.0
59,sub005,4,62,118,A,2,0.716079575009644,124.00611554807983,125.02556659909897,125.92228201613761,18,stim,1.0
60,sub005,4,63,120,,,,,,,,blank,1.0
61,sub005,4,64,122,D,2,0.5829957991372794,128.0057832240127,129.02477106498554,129.92217581020668,19,stim,0.0
62,sub005,4,65,124,,,,,,,,blank,0.0
63,sub005,4,66,126,,,,,,,,blank,0.0
64,sub005,4,67,128,,,,,,,,blank,0.0
65,sub005,4,68,130,A,2,0.4476886219345033,136.00791986705735,137.02481829700992,137.9222260680981,20,stim,1.0
66,sub005,4,69,132,,,,,,,,blank,1.0
67,sub005,4,70,134,D,1,0.649588919011876,140.0059591731988,141.02438874100335,141.92221982311457,21,stim,1.0
68,sub005,4,71,136,,,,,,,,blank,1.0
