,Sub,Run,TR,Onset,Item,Resp,RT,image_on,button_on,button_off,Trial_ID,stim,switchButtonOrientation
0,sub005,5,3,0,,,,,,,,blank,1.0
1,sub005,5,4,2,,,,,,,,blank,1.0
2,sub005,5,5,4,,,,,,,,blank,1.0
3,sub005,5,6,6,D,1,0.5664597160648555,12.002778474939987,13.019305396010168,13.919242403004318,0,stim,1.0
4,sub005,5,7,8,,,,,,,,blank,1.0
5,sub005,5,8,10,B,2,0.46647367300465703,16.002801188034937,17.019349746988155,17.91927420103457,1,stim,0.0
6,sub005,5,9,12,,,,,,,,blank,0.0
7,sub005,5,10,14,,,,,,,,blank,0.0
8,sub005,5,11,16,C,1,0.6475911110173911,22.007380635943264,23.022011543042026,23.92163152701687,2,stim,0.0
9,sub005,5,12,18,,,,,,,,blank,0.0
10,sub005,5,13,20,,,,,,,,blank,0.0
11,sub005,5,14,22,D,2,0.531167512992397,28.00728810497094,29.02193419903051,29.92179039993789,3,stim,0.0
12,sub005,5,15,24,,,,,,,,blank,0.0
13,sub005,5,16,26,A,2,0.5643991068936884,32.00731729203835,33.02197428198997,33.921693659969606,4,stim,1.0
14,sub005,5,17,28,,,,,,,,blank,1.0
15,sub005,5,18,30,D,2,0.48098772298544645,36.007510469993576,37.022236344986595,37.921730538946576,5,stim,0.0
16,sub005,5,19,32,,,,,,,,blank,0.0
17,sub005,5,20,34,A,1,0.4644292669836432,40.00739247596357,41.0222581489943,41.92181035701651,6,stim,0.0
18,sub005,5,21,36,,,,,,,,blank,0.0
19,sub005,5,22,38,B,2,0.43100654100999236,44.00745294196531,45.02212044794578,45.9218505769968,7,stim,0.0
20,sub005,5,23,40,,,,,,,,blank,0.0
21,sub005,5,24,42,,,,,,,,blank,0.0
22,sub005,5,25,44,,,,,,,,blank,0.0
23,sub005,5,26,46,C,1,0.5144550520926714,52.007437804946676,53.022144171991386,53.921867368975654,8,stim,0.0
24,sub005,5,27,48,,,,,,,,blank,0.0
25,sub005,5,28,50,B,2,0.5303888929774985,56.00821872195229,57.02487793995533,57.92193624097854,9,stim,0.0
26,sub005,5,29,52,,,,,,,,blank,0.0
27,sub005,5,30,54,,,,,,,,blank,0.0
28,sub005,5,31,56,,,,,,,,blank,0.0
29,sub005,5,32,58,A,2,0.5309449170017615,64.00772037298884,65.02269196102861,65.92201139696408,10,stim,1.0
30,sub005,5,33,60,,,,,,,,blank,1.0
31,sub005,5,34,62,,,,,,,,blank,1.0
32,sub005,5,35,64,C,2,0.6644869489828125,70.00760340003762,71.02226571994834,71.92197047302034,11,stim,1.0
33,sub005,5,36,66,,,,,,,,blank,1.0
34,sub005,5,37,68,,,,,,,,blank,1.0
35,sub005,5,38,70,A,1,0.48097526596393436,76.00776614400093,77.02240190899465,77.92202646099031,12,stim,0.0
36,sub005,5,39,72,,,,,,,,blank,0.0
37,sub005,5,40,74,,,,,,,,blank,0.0
38,sub005,5,41,76,B,1,0.5474705590168014,82.00801395298913,83.02469272702001,83.92224849504419,13,stim,1.0
39,sub005,5,42,78,,,,,,,,blank,1.0
40,sub005,5,43,80,D,2,0.4971016750205308,86.00837968301494,87.0247112410143,87.9220673009986,14,stim,0.0
41,sub005,5,44,82,,,,,,,,blank,0.0
42,sub005,5,45,84,C,1,0.41448623908217996,90.00769494695123,91.02433325594757,91.92210821993649,15,stim,0.0
43,sub005,5,46,86,,,,,,,,blank,0.0
44,sub005,5,47,88,,,,,,,,blank,0.0
45,sub005,5,48,90,B,1,0.48112738295458257,96.00774521799758,97.02435295900796,97.9221676189918,16,stim,1.0
46,sub005,5,49,92,,,,,,,,blank,1.0
47,sub005,5,50,94,,,,,,,,blank,1.0
48,sub005,5,51,96,C,1,0.6145000960677862,102.00777435896453,103.02264605998062,103.92226941802073,17,stim,0.0
49,sub005,5,52,98,,,,,,,,blank,0.0
50,sub005,5,53,100,A,2,0.581155237974599,106.00779138703365,107.02271292998921,107.9222192990128,18,stim,1.0
51,sub005,5,54,102,,,,,,,,blank,1.0
