,Sub,Run,TR,Onset,Item,Resp,RT,image_on,button_on,button_off,Trial_ID,stim,switchButtonOrientation
0,sub005,1,3,0,,,,,,,,blank,1.0
1,sub005,1,4,2,,,,,,,,blank,1.0
2,sub005,1,5,4,,,,,,,,blank,1.0
3,sub005,1,6,6,C,2,0.7166406559990719,12.009014201990794,13.028695571993012,13.925628186989343,0,stim,1.0
4,sub005,1,7,8,,,,,,,,blank,1.0
5,sub005,1,8,10,B,2,0.4999980140128173,16.00902104197303,17.02865678598755,17.925651134981308,1,stim,0.0
6,sub005,1,9,12,,,,,,,,blank,0.0
7,sub005,1,10,14,,,,,,,,blank,0.0
8,sub005,1,11,16,A,1,0.4832738520053681,22.009064021985978,23.028697749978164,23.925749303976772,2,stim,0.0
9,sub005,1,12,18,,,,,,,,blank,0.0
10,sub005,1,13,20,,,,,,,,blank,0.0
11,sub005,1,14,22,,,,,,,,blank,0.0
12,sub005,1,15,24,C,2,0.466621370986104,30.009081775991945,31.02863602299476,31.925728021975374,3,stim,1.0
13,sub005,1,16,26,,,,,,,,blank,1.0
14,sub005,1,17,28,,,,,,,,blank,1.0
15,sub005,1,18,30,D,2,0.5000058790028561,36.009127664990956,37.02879658798338,37.92576916399412,4,stim,0.0
16,sub005,1,19,32,,,,,,,,blank,0.0
17,sub005,1,20,34,,,,,,,,blank,0.0
18,sub005,1,21,36,A,1,0.41667500301264226,42.00915744897793,43.028708509984426,43.92578879598295,5,stim,0.0
19,sub005,1,22,38,,,,,,,,blank,0.0
20,sub005,1,23,40,,,,,,,,blank,0.0
21,sub005,1,24,42,,,,,,,,blank,0.0
22,sub005,1,25,44,D,2,0.6167015050014015,50.009132888983004,51.028763612994226,51.925909323996166,6,stim,0.0
23,sub005,1,26,46,,,,,,,,blank,0.0
24,sub005,1,27,48,,,,,,,,blank,0.0
25,sub005,1,28,50,B,2,0.4333460060006473,56.00916619299096,57.02880740197725,57.92586977197789,7,stim,0.0
26,sub005,1,29,52,,,,,,,,blank,0.0
27,sub005,1,30,54,,,,,,,,blank,0.0
28,sub005,1,31,56,,,,,,,,blank,0.0
29,sub005,1,32,58,C,1,0.7667040829837788,64.00915398600046,65.0280198949913,65.92581002999214,8,stim,0.0
30,sub005,1,33,60,,,,,,,,blank,0.0
31,sub005,1,34,62,,,,,,,,blank,0.0
32,sub005,1,35,64,B,1,0.46675646599032916,70.00913708799635,71.02810086397221,71.92590136898798,9,stim,1.0
33,sub005,1,36,66,,,,,,,,blank,1.0
34,sub005,1,37,68,,,,,,,,blank,1.0
35,sub005,1,38,70,D,2,0.43337430799147114,76.00921396299964,77.02827674898435,77.925874070992,10,stim,0.0
36,sub005,1,39,72,,,,,,,,blank,0.0
37,sub005,1,40,74,A,1,0.5692130060051568,80.00926099697244,81.02826252600062,81.92586801099242,11,stim,0.0
38,sub005,1,41,76,,,,,,,,blank,0.0
39,sub005,1,42,78,D,1,0.6666782110114582,84.00927993797814,85.02810446399963,85.9258762190002,12,stim,1.0
40,sub005,1,43,80,,,,,,,,blank,1.0
41,sub005,1,44,82,,,,,,,,blank,1.0
42,sub005,1,45,84,B,1,0.6500622390012722,90.00927054599742,91.02819658597582,91.92604517898872,13,stim,1.0
43,sub005,1,46,86,,,,,,,,blank,1.0
44,sub005,1,47,88,C,,,94.00944727499154,95.02897721997579,95.92605843298952,14,stim,1.0
45,sub005,1,48,90,,2,1.4000322409847286,,,,,blank,1.0
46,sub005,1,49,92,,,,,,,,blank,1.0
47,sub005,1,50,94,D,1,0.5000576430174988,100.00946369898156,101.02916073097731,101.92596722699818,15,stim,1.0
48,sub005,1,51,96,,,,,,,,blank,1.0
49,sub005,1,52,98,,,,,,,,blank,1.0
50,sub005,1,53,100,A,1,0.46674789499957114,106.00932889399701,107.028539713996,107.92609879598604,16,stim,0.0
51,sub005,1,54,102,,,,,,,,blank,0.0
52,sub005,1,55,104,C,2,0.6167424889863469,110.00935787599883,111.02830177798751,111.92610906399204,17,stim,1.0
53,sub005,1,56,106,,,,,,,,blank,1.0
54,sub005,1,57,108,,,,,,,,blank,1.0
55,sub005,1,58,110,A,1,0.5166751459764782,116.00943671099958,117.02828955699806,117.92613536698627,18,stim,0.0
56,sub005,1,59,112,,,,,,,,blank,0.0
57,sub005,1,60,114,,,,,,,,blank,0.0
58,sub005,1,61,116,D,1,0.7000150349922478,122.00947348299087,123.02851775099407,123.92610806497396,19,stim,1.0
59,sub005,1,62,118,,,,,,,,blank,1.0
60,sub005,1,63,120,B,2,0.5529308650002349,126.00951589198667,127.02833914497751,127.92614302999573,20,stim,0.0
61,sub005,1,64,122,,,,,,,,blank,0.0
62,sub005,1,65,124,,,,,,,,blank,0.0
63,sub005,1,66,126,,,,,,,,blank,0.0
64,sub005,1,67,128,C,1,0.7333467319840565,134.00955042999703,135.02860338997561,135.92625114897965,21,stim,0.0
65,sub005,1,68,130,,,,,,,,blank,0.0
66,sub005,1,69,132,B,1,0.41686627597664483,138.00951008399716,139.02931392297614,139.92637233398273,22,stim,1.0
67,sub005,1,70,134,,,,,,,,blank,1.0
68,sub005,1,71,136,,,,,,,,blank,1.0
69,sub005,1,72,138,,,,,,,,blank,1.0
70,sub005,1,73,140,A,2,0.5339539440174121,146.0095779679832,147.02850660399417,147.92631507097394,23,stim,1.0
71,sub005,1,74,142,,,,,,,,blank,1.0
72,sub005,1,75,144,D,,,150.00963857700117,151.0287120199937,151.92631564597832,24,stim,0.0
73,sub005,1,76,146,,2,1.1167255719774403,,,,,blank,0.0
74,sub005,1,77,148,C,1,0.6500871680036653,154.00960271898657,155.02874276597868,155.9263622239814,25,stim,1.0
75,sub005,1,78,150,,,,,,,,blank,1.0
76,sub005,1,79,152,,,,,,,,blank,1.0
77,sub005,1,80,154,B,1,0.5166963849915192,160.00966808199883,161.02853188599693,161.92634928398184,26,stim,1.0
78,sub005,1,81,156,,,,,,,,blank,1.0
79,sub005,1,82,158,A,1,0.483263361005811,164.00972875999287,165.02852327597793,165.92635227699066,27,stim,0.0
80,sub005,1,83,160,,,,,,,,blank,0.0
