,Sub,Run,TR,Onset,Item,Resp,RT,image_on,button_on,button_off,Trial_ID,stim,switchButtonOrientation
0,sub004,6,3,0,,,,,,,,blank,0.0
1,sub004,6,4,2,,,,,,,,blank,0.0
2,sub004,6,5,4,,,,,,,,blank,0.0
3,sub004,6,6,6,B,2,0.4833380109630525,11.999429118994158,13.016101131972391,13.916099341004156,0,stim,0.0
4,sub004,6,7,8,,,,,,,,blank,0.0
5,sub004,6,8,10,C,1,0.4000407529529184,16.01612943300279,17.03291316598188,17.9328355009784,1,stim,0.0
6,sub004,6,9,12,,,,,,,,blank,0.0
7,sub004,6,10,14,,,,,,,,blank,0.0
8,sub004,6,11,16,A,1,0.40104612900177017,22.00081097095972,23.020818630990107,23.91856431798078,2,stim,0.0
9,sub004,6,12,18,,,,,,,,blank,0.0
10,sub004,6,13,20,,,,,,,,blank,0.0
11,sub004,6,14,22,D,2,0.5000325189903378,28.001957752974704,29.020993816957343,29.91855978401145,3,stim,0.0
12,sub004,6,15,24,,,,,,,,blank,0.0
13,sub004,6,16,26,A,1,0.5000353470095433,32.00196407199837,33.02101699897321,33.918649983010255,4,stim,0.0
14,sub004,6,17,28,,,,,,,,blank,0.0
15,sub004,6,18,30,,,,,,,,blank,0.0
16,sub004,6,19,32,,,,,,,,blank,0.0
17,sub004,6,20,34,B,2,0.45010467001702636,40.001980478991754,41.02092207199894,41.918711226957384,5,stim,0.0
18,sub004,6,21,36,,,,,,,,blank,0.0
19,sub004,6,22,38,,,,,,,,blank,0.0
20,sub004,6,23,40,,,,,,,,blank,0.0
21,sub004,6,24,42,C,2,0.4666812399518676,48.00202181300847,49.02112496498739,49.91873510699952,6,stim,1.0
22,sub004,6,25,44,,,,,,,,blank,1.0
23,sub004,6,26,46,D,1,0.43332533800275996,52.00214676500764,53.02095365797868,53.91874810500303,7,stim,1.0
24,sub004,6,27,48,,,,,,,,blank,1.0
25,sub004,6,28,50,,,,,,,,blank,1.0
26,sub004,6,29,52,,,,,,,,blank,1.0
27,sub004,6,30,54,B,1,0.40001017798203975,60.00211102497997,61.021252656006254,61.91886135196546,8,stim,1.0
28,sub004,6,31,56,,,,,,,,blank,1.0
29,sub004,6,32,58,A,1,0.40001133701298386,64.00214262795635,65.02129113196861,65.91889114899095,9,stim,0.0
30,sub004,6,33,60,,,,,,,,blank,0.0
