TR_scanner,morphParam,states,B_prob,TR_milgram,Run,Sub,eachTime,image,perfect_trials,points,successful_trials,timestamp
1,,ITI,0,,10.0,sub004,0.05,/home/watts/Desktop/ntblab/kailong/rt-cloud/projects/rtSynth_rt/expScripts/feedback/carchair_exp_feedback/bedTable_4_5.png,0.0,0.0,0.0,
2,,ITI,0.5022804914430514,1,10.0,sub004,0.05,/home/watts/Desktop/ntblab/kailong/rt-cloud/projects/rtSynth_rt/expScripts/feedback/carchair_exp_feedback/bedTable_4_5.png,0.0,0.0,0.0,1624634922.9294372
3,,ITI,0.4357138084407413,2,10.0,sub004,0.05,/home/watts/Desktop/ntblab/kailong/rt-cloud/projects/rtSynth_rt/expScripts/feedback/carchair_exp_feedback/bedTable_4_5.png,0.0,0.0,0.0,1624634924.9844468
4,,ITI,0.24678282633190837,3,10.0,sub004,0.05,/home/watts/Desktop/ntblab/kailong/rt-cloud/projects/rtSynth_rt/expScripts/feedback/carchair_exp_feedback/bedTable_4_5.png,0.0,0.0,0.0,1624634927.0469327
5,,ITI,0.9713812129503874,4,10.0,sub004,0.05,/home/watts/Desktop/ntblab/kailong/rt-cloud/projects/rtSynth_rt/expScripts/feedback/carchair_exp_feedback/bedTable_4_5.png,0.0,0.0,0.0,1624634928.9123588
6,,waiting,0.3759439301230319,5,10.0,sub004,0.05,/home/watts/Desktop/ntblab/kailong/rt-cloud/projects/rtSynth_rt/expScripts/feedback/carchair_exp_feedback/bedTable_4_5.png,0.0,0.0,0.0,1624634930.9469802
7,13,waiting,0.33511826804463835,6,10.0,sub004,0.05,/home/watts/Desktop/ntblab/kailong/rt-cloud/projects/rtSynth_rt/expScripts/feedback/carchair_exp_feedback/bedTable_4_5.png,0.0,0.0,0.0,1624634933.0146737
8,13,waiting,0.8632630064214571,7,10.0,sub004,0.05,/home/watts/Desktop/ntblab/kailong/rt-cloud/projects/rtSynth_rt/expScripts/feedback/carchair_exp_feedback/bedTable_4_5.png,0.0,0.0,0.0,1624634934.865353
9,13,feedback,0.7452582518443658,8,10.0,sub004,0.05,/home/watts/Desktop/ntblab/kailong/rt-cloud/projects/rtSynth_rt/expScripts/feedback/carchair_exp_feedback/bedTable_4_5.png,0.0,0.0,0.0,1624634936.9145372
10,13,feedback,0.23460119596574713,9,10.0,sub004,0.05,/home/watts/Desktop/ntblab/kailong/rt-cloud/projects/rtSynth_rt/expScripts/feedback/carchair_exp_feedback/bedTable_4_5.png,0.0,0.0,0.0,1624634938.974117
11,9,feedback,0.9318716384320845,10,10.0,sub004,0.05,/home/watts/Desktop/ntblab/kailong/rt-cloud/projects/rtSynth_rt/expScripts/feedback/carchair_exp_feedback/bedTable_3_5.png,0.0,0.0,0.0,1624634941.0347817
12,5,feedback,0.8964498586466143,11,10.0,sub004,0.05,/home/watts/Desktop/ntblab/kailong/rt-cloud/projects/rtSynth_rt/expScripts/feedback/carchair_exp_feedback/bedTable_2_5.png,0.0,0.0,0.0,1624634942.8756616
13,5,feedback,0.14105898609002263,12,10.0,sub004,0.05,/home/watts/Desktop/ntblab/kailong/rt-cloud/projects/rtSynth_rt/expScripts/feedback/carchair_exp_feedback/bedTable_2_5.png,0.0,0.0,0.0,1624634944.9651186
14,5,ITI,0.0720544127398221,13,10.0,sub004,0.05,/home/watts/Desktop/ntblab/kailong/rt-cloud/projects/rtSynth_rt/expScripts/feedback/carchair_exp_feedback/bedTable_2_5.png,0.0,0.0,0.0,1624634947.0416608
15,5,ITI,0.8980285671570907,14,10.0,sub004,0.05,/home/watts/Desktop/ntblab/kailong/rt-cloud/projects/rtSynth_rt/expScripts/feedback/carchair_exp_feedback/bedTable_2_5.png,0.0,0.0,1.0,1624634948.8983257
