,Sub,Run,TR,Onset,Item,Resp,RT,image_on,button_on,button_off,Trial_ID,stim,switchButtonOrientation
0,sub005,4,3,0,,,,,,,,blank,0.0
1,sub005,4,4,2,,,,,,,,blank,0.0
2,sub005,4,5,4,,,,,,,,blank,0.0
3,sub005,4,6,6,C,2,0.5666846800013445,12.012550235027447,13.029432170034852,13.929233945033047,0,stim,1.0
4,sub005,4,7,8,,,,,,,,blank,1.0
5,sub005,4,8,10,,,,,,,,blank,1.0
6,sub005,4,9,12,A,2,0.4333419189788401,18.01260919001652,19.0293535660021,19.929278341995087,1,stim,1.0
7,sub005,4,10,14,,,,,,,,blank,1.0
8,sub005,4,11,16,,,,,,,,blank,1.0
9,sub005,4,12,18,B,2,0.3832915190141648,24.01508121500956,25.033919629000593,25.931691126024816,2,stim,0.0
10,sub005,4,13,20,,,,,,,,blank,0.0
11,sub005,4,14,22,C,1,0.5166087509714998,28.01509486802388,29.03391090000514,29.931690226017963,3,stim,0.0
12,sub005,4,15,24,,,,,,,,blank,0.0
13,sub005,4,16,26,,,,,,,,blank,0.0
14,sub005,4,17,28,,,,,,,,blank,0.0
15,sub005,4,18,30,A,2,0.44994985399534926,36.01525181700708,37.034920795005746,37.93188625702169,4,stim,1.0
16,sub005,4,19,32,,,,,,,,blank,1.0
17,sub005,4,20,34,,,,,,,,blank,1.0
18,sub005,4,21,36,D,2,0.7332853520056233,42.01528676203452,43.03495401702821,43.93195824400755,5,stim,0.0
19,sub005,4,22,38,,,,,,,,blank,0.0
20,sub005,4,23,40,C,1,0.38337165099801496,46.015255809994414,47.03491486603161,47.93200244399486,6,stim,0.0
21,sub005,4,24,42,,,,,,,,blank,0.0
22,sub005,4,25,44,,,,,,,,blank,0.0
23,sub005,4,26,46,A,1,0.4166936500114389,52.01529082102934,53.03499249601737,53.9320772770443,7,stim,0.0
24,sub005,4,27,48,,,,,,,,blank,0.0
25,sub005,4,28,50,B,2,0.5333098910050467,56.015362879028544,57.03507957101101,57.932012956007384,8,stim,0.0
26,sub005,4,29,52,,,,,,,,blank,0.0
27,sub005,4,30,54,D,1,0.38321861799340695,60.015427133999765,61.034111787041184,61.93192982301116,9,stim,1.0
28,sub005,4,31,56,,,,,,,,blank,1.0
29,sub005,4,32,58,,,,,,,,blank,1.0
30,sub005,4,33,60,B,2,0.400007365969941,66.01529286603909,67.03438417101279,67.93204693699954,10,stim,0.0
31,sub005,4,34,62,,,,,,,,blank,0.0
32,sub005,4,35,64,,,,,,,,blank,0.0
33,sub005,4,36,66,,,,,,,,blank,0.0
34,sub005,4,37,68,D,1,0.800118034996558,74.01531778200297,75.03426971600857,75.93207430804614,11,stim,1.0
35,sub005,4,38,70,,,,,,,,blank,1.0
36,sub005,4,39,72,,,,,,,,blank,1.0
37,sub005,4,40,74,,,,,,,,blank,1.0
38,sub005,4,41,76,A,1,0.45009931799722835,81.9988360920106,83.01554853800917,83.91559706802946,12,stim,0.0
39,sub005,4,42,78,,,,,,,,blank,0.0
40,sub005,4,43,80,D,2,0.5000113089918159,85.99889300804352,87.01561654504621,87.91561373503646,13,stim,0.0
41,sub005,4,44,82,,,,,,,,blank,0.0
42,sub005,4,45,84,,,,,,,,blank,0.0
43,sub005,4,46,86,,,,,,,,blank,0.0
44,sub005,4,47,88,A,2,0.4166818920057267,93.9989860720234,95.01560073602013,95.91570013901219,14,stim,1.0
45,sub005,4,48,90,,,,,,,,blank,1.0
46,sub005,4,49,92,,,,,,,,blank,1.0
47,sub005,4,50,94,,,,,,,,blank,1.0
48,sub005,4,51,96,C,2,0.6334259379655123,101.99896911304677,103.01567467703717,103.91576488903956,15,stim,1.0
49,sub005,4,52,98,,,,,,,,blank,1.0
50,sub005,4,53,100,,,,,,,,blank,1.0
51,sub005,4,54,102,,,,,,,,blank,1.0
52,sub005,4,55,104,B,1,0.5998488460318185,109.99908518599113,111.01565877802204,111.91568825900322,16,stim,1.0
53,sub005,4,56,106,,,,,,,,blank,1.0
54,sub005,4,57,108,D,2,0.4999745220411569,114.01563084300142,115.03477557003498,115.93237294600112,17,stim,0.0
55,sub005,4,58,110,,,,,,,,blank,0.0
56,sub005,4,59,112,B,2,0.6334069340373389,118.01565324800322,119.03478584700497,119.9323940059985,18,stim,0.0
57,sub005,4,60,114,,,,,,,,blank,0.0
58,sub005,4,61,116,,,,,,,,blank,0.0
59,sub005,4,62,118,C,1,0.41666053200606257,124.01575503201457,125.03478246199666,125.93237894302001,19,stim,0.0
60,sub005,4,63,120,,,,,,,,blank,0.0
61,sub005,4,64,122,,,,,,,,blank,0.0
62,sub005,4,65,124,A,1,0.44998125004349276,130.01586491399212,131.0355669540004,131.93254399002763,20,stim,0.0
63,sub005,4,66,126,,,,,,,,blank,0.0
64,sub005,4,67,128,C,1,0.48331451800186187,134.01594988099532,135.03546381904744,135.93254655401688,21,stim,0.0
65,sub005,4,68,130,,,,,,,,blank,0.0
66,sub005,4,69,132,,,,,,,,blank,0.0
67,sub005,4,70,134,D,1,0.5666246389737353,140.01595572003862,141.0355404970469,141.9326125230291,22,stim,1.0
