,time,imnum,dur,weight,imcode,path,corrAns,axis,button_left,button_right,viewPoint,imgPath
0,6,1.0,1.0,1,B,,100,bedChair,Bed,Chair,33,./carchair_exp/bedChair_100_33.png
1,10,2.0,1.0,1,C,,1,tableBench,Table,Bench,27,./carchair_exp/tableBench_1_27.png
2,16,0.0,1.0,1,A,,1,bedChair,Bed,Chair,21,./carchair_exp/bedChair_1_21.png
3,22,3.0,1.0,1,D,,100,tableBench,Table,Bench,9,./carchair_exp/tableBench_100_9.png
4,26,0.0,1.0,1,A,,1,bedChair,Bed,Chair,27,./carchair_exp/bedChair_1_27.png
5,34,1.0,1.0,1,B,,100,bedChair,Bed,Chair,27,./carchair_exp/bedChair_100_27.png
6,42,2.0,1.0,1,C,,1,tableBench,Table,Bench,15,./carchair_exp/tableBench_1_15.png
7,46,3.0,1.0,1,D,,100,tableBench,Table,Bench,36,./carchair_exp/tableBench_100_36.png
8,54,1.0,1.0,1,B,,100,bedChair,Bed,Chair,6,./carchair_exp/bedChair_100_6.png
9,58,0.0,1.0,1,A,,1,bedChair,Bed,Chair,9,./carchair_exp/bedChair_1_9.png
10,64,2.0,1.0,1,C,,1,tableBench,Table,Bench,30,./carchair_exp/tableBench_1_30.png
11,68,3.0,1.0,1,D,,100,tableBench,Table,Bench,3,./carchair_exp/tableBench_100_3.png
12,74,0.0,1.0,1,A,,1,bedChair,Bed,Chair,15,./carchair_exp/bedChair_1_15.png
13,80,2.0,1.0,1,C,,1,tableBench,Table,Bench,9,./carchair_exp/tableBench_1_9.png
14,86,3.0,1.0,1,D,,100,tableBench,Table,Bench,15,./carchair_exp/tableBench_100_15.png
15,92,1.0,1.0,1,B,,100,bedChair,Bed,Chair,12,./carchair_exp/bedChair_100_12.png
16,96,0.0,1.0,1,A,,1,bedChair,Bed,Chair,3,./carchair_exp/bedChair_1_3.png
17,104,2.0,1.0,1,C,,1,tableBench,Table,Bench,39,./carchair_exp/tableBench_1_39.png
18,108,3.0,1.0,1,D,,100,tableBench,Table,Bench,12,./carchair_exp/tableBench_100_12.png
19,112,0.0,1.0,1,A,,1,bedChair,Bed,Chair,36,./carchair_exp/bedChair_1_36.png
20,118,1.0,1.0,1,B,,100,bedChair,Bed,Chair,24,./carchair_exp/bedChair_100_24.png
21,124,2.0,1.0,1,C,,1,tableBench,Table,Bench,3,./carchair_exp/tableBench_1_3.png
22,132,1.0,1.0,1,B,,100,bedChair,Bed,Chair,18,./carchair_exp/bedChair_100_18.png
23,138,3.0,1.0,1,D,,100,tableBench,Table,Bench,6,./carchair_exp/tableBench_100_6.png
24,142,2.0,1.0,1,C,,1,tableBench,Table,Bench,12,./carchair_exp/tableBench_1_12.png
25,146,1.0,1.0,1,B,,100,bedChair,Bed,Chair,30,./carchair_exp/bedChair_100_30.png
26,152,2.0,1.0,1,C,,1,tableBench,Table,Bench,6,./carchair_exp/tableBench_1_6.png
27,158,0.0,1.0,1,A,,1,bedChair,Bed,Chair,6,./carchair_exp/bedChair_1_6.png
28,164,3.0,1.0,1,D,,100,tableBench,Table,Bench,39,./carchair_exp/tableBench_100_39.png
29,172,1.0,1.0,1,B,,100,bedChair,Bed,Chair,3,./carchair_exp/bedChair_100_3.png
30,178,0.0,1.0,1,A,,1,bedChair,Bed,Chair,30,./carchair_exp/bedChair_1_30.png
31,184,2.0,1.0,1,C,,1,tableBench,Table,Bench,24,./carchair_exp/tableBench_1_24.png
32,188,3.0,1.0,1,D,,100,tableBench,Table,Bench,18,./carchair_exp/tableBench_100_18.png
33,192,0.0,1.0,1,A,,1,bedChair,Bed,Chair,24,./carchair_exp/bedChair_1_24.png
34,196,3.0,1.0,1,D,,100,tableBench,Table,Bench,24,./carchair_exp/tableBench_100_24.png
35,200,1.0,1.0,1,B,,100,bedChair,Bed,Chair,21,./carchair_exp/bedChair_100_21.png
36,206,3.0,1.0,1,D,,100,tableBench,Table,Bench,30,./carchair_exp/tableBench_100_30.png
37,212,2.0,1.0,1,C,,1,tableBench,Table,Bench,18,./carchair_exp/tableBench_1_18.png
38,216,0.0,1.0,1,A,,1,bedChair,Bed,Chair,18,./carchair_exp/bedChair_1_18.png
39,222,1.0,1.0,1,B,,100,bedChair,Bed,Chair,9,./carchair_exp/bedChair_100_9.png
40,226,0.0,1.0,1,A,,1,bedChair,Bed,Chair,12,./carchair_exp/bedChair_1_12.png
41,230,3.0,1.0,1,D,,100,tableBench,Table,Bench,27,./carchair_exp/tableBench_100_27.png
42,238,1.0,1.0,1,B,,100,bedChair,Bed,Chair,15,./carchair_exp/bedChair_100_15.png
43,246,2.0,1.0,1,C,,1,tableBench,Table,Bench,33,./carchair_exp/tableBench_1_33.png
44,250,1.0,1.0,1,B,,100,bedChair,Bed,Chair,36,./carchair_exp/bedChair_100_36.png
45,254,0.0,1.0,1,A,,1,bedChair,Bed,Chair,39,./carchair_exp/bedChair_1_39.png
46,262,3.0,1.0,1,D,,100,tableBench,Table,Bench,33,./carchair_exp/tableBench_100_33.png
47,268,2.0,1.0,1,C,,1,tableBench,Table,Bench,21,./carchair_exp/tableBench_1_21.png
