,time,imnum,dur,weight,imcode,path,corrAns,axis,button_left,button_right,viewPoint,imgPath
0,6,0.0,1.0,1,A,,1,bedChair,Bed,Chair,9,./carchair_exp/bedChair_1_9.png
1,12,3.0,1.0,1,D,,100,tableBench,Table,Bench,30,./carchair_exp/tableBench_100_30.png
2,18,0.0,1.0,1,A,,1,bedChair,Bed,Chair,18,./carchair_exp/bedChair_1_18.png
3,26,3.0,1.0,1,D,,100,tableBench,Table,Bench,15,./carchair_exp/tableBench_100_15.png
4,32,2.0,1.0,1,C,,1,tableBench,Table,Bench,3,./carchair_exp/tableBench_1_3.png
5,38,3.0,1.0,1,D,,100,tableBench,Table,Bench,18,./carchair_exp/tableBench_100_18.png
6,44,1.0,1.0,1,B,,100,bedChair,Bed,Chair,33,./carchair_exp/bedChair_100_33.png
7,50,2.0,1.0,1,C,,1,tableBench,Table,Bench,18,./carchair_exp/tableBench_1_18.png
8,58,1.0,1.0,1,B,,100,bedChair,Bed,Chair,3,./carchair_exp/bedChair_100_3.png
9,62,2.0,1.0,1,C,,1,tableBench,Table,Bench,27,./carchair_exp/tableBench_1_27.png
10,68,1.0,1.0,1,B,,100,bedChair,Bed,Chair,27,./carchair_exp/bedChair_100_27.png
11,72,0.0,1.0,1,A,,1,bedChair,Bed,Chair,12,./carchair_exp/bedChair_1_12.png
12,78,3.0,1.0,1,D,,100,tableBench,Table,Bench,3,./carchair_exp/tableBench_100_3.png
13,82,1.0,1.0,1,B,,100,bedChair,Bed,Chair,30,./carchair_exp/bedChair_100_30.png
14,86,3.0,1.0,1,D,,100,tableBench,Table,Bench,24,./carchair_exp/tableBench_100_24.png
15,94,0.0,1.0,1,A,,1,bedChair,Bed,Chair,39,./carchair_exp/bedChair_1_39.png
16,98,2.0,1.0,1,C,,1,tableBench,Table,Bench,36,./carchair_exp/tableBench_1_36.png
17,106,1.0,1.0,1,B,,100,bedChair,Bed,Chair,39,./carchair_exp/bedChair_100_39.png
18,114,0.0,1.0,1,A,,1,bedChair,Bed,Chair,24,./carchair_exp/bedChair_1_24.png
19,118,3.0,1.0,1,D,,100,tableBench,Table,Bench,27,./carchair_exp/tableBench_100_27.png
20,122,0.0,1.0,1,A,,1,bedChair,Bed,Chair,15,./carchair_exp/bedChair_1_15.png
21,126,2.0,1.0,1,C,,1,tableBench,Table,Bench,39,./carchair_exp/tableBench_1_39.png
22,130,1.0,1.0,1,B,,100,bedChair,Bed,Chair,9,./carchair_exp/bedChair_100_9.png
23,136,2.0,1.0,1,C,,1,tableBench,Table,Bench,6,./carchair_exp/tableBench_1_6.png
24,140,1.0,1.0,1,B,,100,bedChair,Bed,Chair,12,./carchair_exp/bedChair_100_12.png
25,146,3.0,1.0,1,D,,100,tableBench,Table,Bench,9,./carchair_exp/tableBench_100_9.png
26,152,0.0,1.0,1,A,,1,bedChair,Bed,Chair,36,./carchair_exp/bedChair_1_36.png
27,158,2.0,1.0,1,C,,1,tableBench,Table,Bench,33,./carchair_exp/tableBench_1_33.png
28,166,0.0,1.0,1,A,,1,bedChair,Bed,Chair,33,./carchair_exp/bedChair_1_33.png
29,174,2.0,1.0,1,C,,1,tableBench,Table,Bench,30,./carchair_exp/tableBench_1_30.png
30,182,3.0,1.0,1,D,,100,tableBench,Table,Bench,12,./carchair_exp/tableBench_100_12.png
31,190,1.0,1.0,1,B,,100,bedChair,Bed,Chair,24,./carchair_exp/bedChair_100_24.png
32,194,0.0,1.0,1,A,,1,bedChair,Bed,Chair,6,./carchair_exp/bedChair_1_6.png
33,200,1.0,1.0,1,B,,100,bedChair,Bed,Chair,21,./carchair_exp/bedChair_100_21.png
34,204,3.0,1.0,1,D,,100,tableBench,Table,Bench,39,./carchair_exp/tableBench_100_39.png
35,210,2.0,1.0,1,C,,1,tableBench,Table,Bench,24,./carchair_exp/tableBench_1_24.png
36,216,3.0,1.0,1,D,,100,tableBench,Table,Bench,36,./carchair_exp/tableBench_100_36.png
37,220,1.0,1.0,1,B,,100,bedChair,Bed,Chair,36,./carchair_exp/bedChair_100_36.png
38,224,0.0,1.0,1,A,,1,bedChair,Bed,Chair,21,./carchair_exp/bedChair_1_21.png
39,230,2.0,1.0,1,C,,1,tableBench,Table,Bench,9,./carchair_exp/tableBench_1_9.png
40,234,0.0,1.0,1,A,,1,bedChair,Bed,Chair,3,./carchair_exp/bedChair_1_3.png
41,240,2.0,1.0,1,C,,1,tableBench,Table,Bench,12,./carchair_exp/tableBench_1_12.png
42,244,3.0,1.0,1,D,,100,tableBench,Table,Bench,6,./carchair_exp/tableBench_100_6.png
43,248,1.0,1.0,1,B,,100,bedChair,Bed,Chair,15,./carchair_exp/bedChair_100_15.png
44,254,3.0,1.0,1,D,,100,tableBench,Table,Bench,21,./carchair_exp/tableBench_100_21.png
45,262,1.0,1.0,1,B,,100,bedChair,Bed,Chair,18,./carchair_exp/bedChair_100_18.png
46,266,0.0,1.0,1,A,,1,bedChair,Bed,Chair,30,./carchair_exp/bedChair_1_30.png
47,272,2.0,1.0,1,C,,1,tableBench,Table,Bench,21,./carchair_exp/tableBench_1_21.png
