,Sub,Run,TR,Onset,Item,Resp,RT,image_on,button_on,button_off,Trial_ID,stim,switchButtonOrientation
0,sub005,7,3,0,,,,,,,,blank,1.0
1,sub005,7,4,2,,,,,,,,blank,1.0
2,sub005,7,5,4,,,,,,,,blank,1.0
3,sub005,7,6,6,D,2,0.9178245399962179,12.012580209004227,13.032588707050309,13.930404749000445,0,stim,1.0
4,sub005,7,7,8,,,,,,,,blank,1.0
5,sub005,7,8,10,,,,,,,,blank,1.0
6,sub005,7,9,12,C,1,0.5166890569962561,18.01375210704282,19.032806752016768,19.930388185021002,1,stim,0.0
7,sub005,7,10,14,,,,,,,,blank,0.0
8,sub005,7,11,16,A,1,0.4333542489912361,22.013908182037994,23.03341769700637,23.930615851015318,2,stim,0.0
9,sub005,7,12,18,,,,,,,,blank,0.0
10,sub005,7,13,20,B,2,0.5000062339822762,26.01382630004082,27.032658497046214,27.93051545403432,3,stim,0.0
11,sub005,7,14,22,,,,,,,,blank,0.0
12,sub005,7,15,24,,,,,,,,blank,0.0
13,sub005,7,16,26,C,1,0.6999696150305681,32.0138789860066,33.032716758025344,33.93048998701852,4,stim,0.0
14,sub005,7,17,28,,,,,,,,blank,0.0
15,sub005,7,18,30,,,,,,,,blank,0.0
16,sub005,7,19,32,,,,,,,,blank,0.0
17,sub005,7,20,34,B,2,0.5000399280106649,40.01391781400889,41.032787717995234,41.93057379103266,5,stim,0.0
18,sub005,7,21,36,,,,,,,,blank,0.0
19,sub005,7,22,38,D,2,0.7833657170413062,44.01399672700791,45.03300869604573,45.93057786702411,6,stim,0.0
20,sub005,7,23,40,,,,,,,,blank,0.0
21,sub005,7,24,42,,,,,,,,blank,0.0
22,sub005,7,25,44,,,,,,,,blank,0.0
23,sub005,7,26,46,A,1,0.48329932597698644,52.01402686804067,53.03309760702541,53.93065407004906,7,stim,0.0
24,sub005,7,27,48,,,,,,,,blank,0.0
25,sub005,7,28,50,,,,,,,,blank,0.0
26,sub005,7,29,52,C,2,0.6667564070085064,58.01401885703672,59.03318481199676,59.93078247801168,8,stim,1.0
27,sub005,7,30,54,,,,,,,,blank,1.0
28,sub005,7,31,56,A,2,0.5666848569526337,62.014122704043984,63.03299324901309,63.930782929004636,9,stim,1.0
29,sub005,7,32,58,,,,,,,,blank,1.0
30,sub005,7,33,60,D,1,0.6833228400209919,66.01426627102774,67.03371540101944,67.93087566399481,10,stim,1.0
31,sub005,7,34,62,,,,,,,,blank,1.0
32,sub005,7,35,64,B,1,0.46658576000481844,70.01431271701586,71.03378383704694,71.93093997100368,11,stim,1.0
33,sub005,7,36,66,,,,,,,,blank,1.0
34,sub005,7,37,68,,,,,,,,blank,1.0
35,sub005,7,38,70,C,2,0.7166839789715596,76.01432234904496,77.03400233504362,77.93097529903753,12,stim,1.0
36,sub005,7,39,72,,,,,,,,blank,1.0
37,sub005,7,40,74,,,,,,,,blank,1.0
38,sub005,7,41,76,B,2,0.6667063350323588,82.01436580700101,83.0338177230442,83.93102322501363,13,stim,0.0
39,sub005,7,42,78,,,,,,,,blank,0.0
40,sub005,7,43,80,,,,,,,,blank,0.0
41,sub005,7,44,82,,,,,,,,blank,0.0
42,sub005,7,45,84,A,1,0.3834084859699942,90.01436362904496,91.03400362702087,91.93114095501369,14,stim,0.0
43,sub005,7,46,86,,,,,,,,blank,0.0
44,sub005,7,47,88,,,,,,,,blank,0.0
45,sub005,7,48,90,,,,,,,,blank,0.0
46,sub005,7,49,92,C,1,0.5167385159875266,98.01448669604724,99.03393679304281,99.93120361800538,15,stim,0.0
47,sub005,7,50,94,,,,,,,,blank,0.0
48,sub005,7,51,96,,,,,,,,blank,0.0
49,sub005,7,52,98,D,2,0.6666217130259611,104.01453381200554,105.03420425002696,105.9312222780427,16,stim,0.0
50,sub005,7,53,100,,,,,,,,blank,0.0
51,sub005,7,54,102,A,1,0.5166786950430833,108.01451651600655,109.03428737504873,109.93127190502128,17,stim,0.0
52,sub005,7,55,104,,,,,,,,blank,0.0
53,sub005,7,56,106,,,,,,,,blank,0.0
54,sub005,7,57,108,,,,,,,,blank,0.0
55,sub005,7,58,110,B,2,0.9833851999719627,116.01462733303197,117.03412828705041,117.9312478180509,18,stim,0.0
56,sub005,7,59,112,,,,,,,,blank,0.0
57,sub005,7,60,114,,,,,,,,blank,0.0
58,sub005,7,61,116,A,1,0.516696923004929,122.01469450001605,123.03422305203276,123.93130796804326,19,stim,0.0
59,sub005,7,62,118,,,,,,,,blank,0.0
60,sub005,7,63,120,,,,,,,,blank,0.0
61,sub005,7,64,122,D,1,0.7667098339879885,128.01470569701632,129.03433454001788,129.93135810404783,20,stim,1.0
62,sub005,7,65,124,,,,,,,,blank,1.0
63,sub005,7,66,126,,,,,,,,blank,1.0
64,sub005,7,67,128,C,2,0.7167753370013088,134.01458074804395,135.03351358801592,135.93135454703588,21,stim,1.0
65,sub005,7,68,130,,,,,,,,blank,1.0
66,sub005,7,69,132,B,1,0.8000853880075738,138.0146297790343,139.03350246604532,139.9313867550227,22,stim,1.0
67,sub005,7,70,134,,,,,,,,blank,1.0
68,sub005,7,71,136,,,,,,,,blank,1.0
69,sub005,7,72,138,D,1,0.6332544339820743,144.01476495002862,145.0335936100455,145.9313735930482,23,stim,1.0
70,sub005,7,73,140,,,,,,,,blank,1.0
71,sub005,7,74,142,A,1,0.483335689001251,148.01477055205032,149.03359218500555,149.93138268502662,24,stim,0.0
72,sub005,7,75,144,,,,,,,,blank,0.0
73,sub005,7,76,146,,,,,,,,blank,0.0
74,sub005,7,77,148,,,,,,,,blank,0.0
75,sub005,7,78,150,C,2,0.8500272610108368,156.01481617201352,157.03366411302704,157.93145819904748,25,stim,1.0
76,sub005,7,79,152,,,,,,,,blank,1.0
77,sub005,7,80,154,,,,,,,,blank,1.0
78,sub005,7,81,156,B,1,0.6166493769851513,162.014941415051,163.0345506570302,163.93167526903562,26,stim,1.0
79,sub005,7,82,158,,,,,,,,blank,1.0
80,sub005,7,83,160,A,2,0.5666553149931133,166.01503680401947,167.03462185402168,167.93162609502906,27,stim,1.0
81,sub005,7,84,162,,,,,,,,blank,1.0
82,sub005,7,85,164,,,,,,,,blank,1.0
83,sub005,7,86,166,,,,,,,,blank,1.0
84,sub005,7,87,168,B,2,0.5500953019945882,174.01499113300815,175.0345782750519,175.93177605204983,28,stim,0.0
85,sub005,7,88,170,,,,,,,,blank,0.0
86,sub005,7,89,172,,,,,,,,blank,0.0
87,sub005,7,90,174,,,,,,,,blank,0.0
88,sub005,7,91,176,C,1,0.8667056710110046,182.01512746099615,183.03467156301485,183.93175837601302,29,stim,0.0
89,sub005,7,92,178,,,,,,,,blank,0.0
90,sub005,7,93,180,B,2,0.7000172180123627,186.0151657880051,187.0346709130099,187.93177990202093,30,stim,0.0
91,sub005,7,94,182,,,,,,,,blank,0.0
92,sub005,7,95,184,D,2,0.9834288730053231,190.01512892503524,191.0349357780069,191.93185895401984,31,stim,0.0
93,sub005,7,96,186,,,,,,,,blank,0.0
94,sub005,7,97,188,,,,,,,,blank,0.0
95,sub005,7,98,190,C,,,196.0151659430121,197.03495259099873,197.9319541180157,32,stim,1.0
96,sub005,7,99,192,,2,1.2500292879994959,,,,,blank,1.0
97,sub005,7,100,194,,,,,,,,blank,1.0
98,sub005,7,101,196,,,,,,,,blank,1.0
99,sub005,7,102,198,D,2,0.5166483919601887,204.01530285703484,205.0349503440084,205.93194613803644,33,stim,0.0
100,sub005,7,103,200,,,,,,,,blank,0.0
101,sub005,7,104,202,A,1,0.49999787198612466,208.01527341804467,209.03487127204426,209.93202306801686,34,stim,0.0
102,sub005,7,105,204,,,,,,,,blank,0.0
103,sub005,7,106,206,,,,,,,,blank,0.0
104,sub005,7,107,208,D,1,0.800003794953227,214.01537010504398,215.0350276090321,215.93202500703046,35,stim,1.0
105,sub005,7,108,210,,,,,,,,blank,1.0
106,sub005,7,109,212,,,,,,,,blank,1.0
107,sub005,7,110,214,C,1,0.7999400999979116,220.015422624012,221.03510752803413,221.93209821701748,36,stim,0.0
