,Sub,Run,TR,Onset,Item,Resp,RT,image_on,button_on,button_off,Trial_ID,stim,switchButtonOrientation
0,sub005,1,3,0,,,,,,,,blank,1.0
1,sub005,1,4,2,,,,,,,,blank,1.0
2,sub005,1,5,4,,,,,,,,blank,1.0
3,sub005,1,6,6,A,1,0.5166802440071478,12.013984841993079,13.030731272010598,13.930666902975645,0,stim,0.0
4,sub005,1,7,8,,,,,,,,blank,0.0
5,sub005,1,8,10,C,2,0.5179556859657168,16.014024879026692,17.033382453024387,17.9319805810228,1,stim,1.0
6,sub005,1,9,12,,,,,,,,blank,1.0
7,sub005,1,10,14,B,1,0.5166811220115051,20.0164463329711,21.03546661301516,21.933063803997356,2,stim,1.0
8,sub005,1,11,16,,,,,,,,blank,1.0
9,sub005,1,12,18,,,,,,,,blank,1.0
10,sub005,1,13,20,D,2,0.46661804598988965,25.99993142002495,27.016545180988032,27.916622983990237,3,stim,0.0
11,sub005,1,14,22,,,,,,,,blank,0.0
12,sub005,1,15,24,A,1,0.4665438230149448,29.999908401980065,31.016446779016405,31.91653280099854,4,stim,0.0
13,sub005,1,16,26,,,,,,,,blank,0.0
14,sub005,1,17,28,D,2,0.5166703499853611,33.9998832429992,35.016556023969315,35.91649624402635,5,stim,0.0
15,sub005,1,18,30,,,,,,,,blank,0.0
16,sub005,1,19,32,,,,,,,,blank,0.0
17,sub005,1,20,34,,,,,,,,blank,0.0
18,sub005,1,21,36,B,2,0.46668637596303597,41.999916544009466,43.016610386024695,43.916628225997556,6,stim,0.0
19,sub005,1,22,38,,,,,,,,blank,0.0
20,sub005,1,23,40,A,1,0.43332655302947387,45.99990161997266,47.0166092159925,47.91664819000289,7,stim,0.0
21,sub005,1,24,42,,,,,,,,blank,0.0
22,sub005,1,25,44,,,,,,,,blank,0.0
23,sub005,1,26,46,D,1,0.483272090961691,51.99998916301411,53.0165798519738,53.91670782800065,8,stim,1.0
24,sub005,1,27,48,,,,,,,,blank,1.0
25,sub005,1,28,50,,,,,,,,blank,1.0
26,sub005,1,29,52,C,1,0.5332691079820506,58.00003808399197,59.01887400099076,59.916663770971354,9,stim,0.0
27,sub005,1,30,54,,,,,,,,blank,0.0
28,sub005,1,31,56,,,,,,,,blank,0.0
29,sub005,1,32,58,B,2,0.5000181270297617,63.99999293498695,65.01919325999916,65.9167816399713,10,stim,0.0
30,sub005,1,33,60,,,,,,,,blank,0.0
31,sub005,1,34,62,,,,,,,,blank,0.0
32,sub005,1,35,64,C,1,0.4665843350230716,70.00011574098608,71.01894357101992,71.91687264398206,11,stim,0.0
33,sub005,1,36,66,,,,,,,,blank,0.0
34,sub005,1,37,68,D,1,0.5000004020403139,74.0001850919798,75.01998831698438,75.9168966379948,12,stim,0.0
35,sub005,1,38,70,,,,,,,,blank,0.0
36,sub005,1,39,72,,,,,,,,blank,0.0
37,sub005,1,40,74,B,1,0.5333986909827217,80.00020913302433,81.01984170702053,81.91695999499643,13,stim,1.0
38,sub005,1,41,76,,,,,,,,blank,1.0
39,sub005,1,42,78,,,,,,,,blank,1.0
40,sub005,1,43,80,A,1,0.5000391710200347,86.00023675797274,87.02002996701049,87.91694768000161,14,stim,0.0
41,sub005,1,44,82,,,,,,,,blank,0.0
42,sub005,1,45,84,D,1,0.566595075011719,90.00035523099359,91.01998650102178,91.91694686497794,15,stim,1.0
43,sub005,1,46,86,,,,,,,,blank,1.0
44,sub005,1,47,88,C,1,0.6833295010146685,94.00031099299667,95.01992727501784,95.91705960198306,16,stim,0.0
45,sub005,1,48,90,,,,,,,,blank,0.0
46,sub005,1,49,92,A,1,0.5833436039974913,98.00020593299996,99.01915800297866,99.91696497000521,17,stim,0.0
47,sub005,1,50,94,,,,,,,,blank,0.0
48,sub005,1,51,96,,,,,,,,blank,0.0
49,sub005,1,52,98,,,,,,,,blank,0.0
50,sub005,1,53,100,D,1,0.6000156460213475,106.00025564298267,107.01923086901661,107.91701797902351,18,stim,1.0
51,sub005,1,54,102,,,,,,,,blank,1.0
52,sub005,1,55,104,C,2,0.466713679023087,110.00030427897582,111.01941090001492,111.91702607198386,19,stim,1.0
53,sub005,1,56,106,,,,,,,,blank,1.0
54,sub005,1,57,108,,,,,,,,blank,1.0
55,sub005,1,58,110,B,2,0.5499292020103894,116.00037820998114,117.0194105959963,117.91713504301151,20,stim,0.0
56,sub005,1,59,112,,,,,,,,blank,0.0
57,sub005,1,60,114,,,,,,,,blank,0.0
58,sub005,1,61,116,C,1,0.6999920129892416,122.00053496402688,123.02007065701764,123.91715388302691,21,stim,0.0
59,sub005,1,62,118,,,,,,,,blank,0.0
60,sub005,1,63,120,B,1,0.49997766100568697,126.00057971500792,127.02008262102026,127.91723766701762,22,stim,1.0
61,sub005,1,64,122,,,,,,,,blank,1.0
62,sub005,1,65,124,A,2,0.5334049629746005,130.00053081300575,131.0201567520271,131.91728091501864,23,stim,1.0
63,sub005,1,66,126,,,,,,,,blank,1.0
64,sub005,1,67,128,,,,,,,,blank,1.0
65,sub005,1,68,130,D,1,0.900093765987549,136.00054970302153,137.02033540199045,137.92025423800806,24,stim,1.0
66,sub005,1,69,132,,,,,,,,blank,1.0
67,sub005,1,70,134,,,,,,,,blank,1.0
68,sub005,1,71,136,,,,,,,,blank,1.0
69,sub005,1,72,138,A,1,0.483305339992512,144.00065896398155,145.02033336897148,145.91735659900587,25,stim,0.0
70,sub005,1,73,140,,,,,,,,blank,0.0
71,sub005,1,74,142,C,1,0.48339218099135906,148.00062609702582,149.02029950899305,149.91730381501839,26,stim,0.0
72,sub005,1,75,144,,,,,,,,blank,0.0
73,sub005,1,76,146,,,,,,,,blank,0.0
74,sub005,1,77,148,D,1,0.4500685930252075,154.0005344169913,155.01967534498544,155.91731395298848,27,stim,1.0
75,sub005,1,78,150,,,,,,,,blank,1.0
76,sub005,1,79,152,,,,,,,,blank,1.0
77,sub005,1,80,154,A,2,0.7332400099840015,160.00066675501876,161.019497219997,161.91727774497122,28,stim,1.0
78,sub005,1,81,156,,,,,,,,blank,1.0
79,sub005,1,82,158,,,,,,,,blank,1.0
