,Sub,Run,TR,Onset,Item,Resp,RT,image_on,button_on,button_off,Trial_ID,stim,switchButtonOrientation
0,sub004,7,3,0,,,,,,,,blank,0.0
1,sub004,7,4,2,,,,,,,,blank,0.0
2,sub004,7,5,4,,,,,,,,blank,0.0
3,sub004,7,6,6,C,2,0.4500128000508994,12.01355309796054,13.030311260023154,13.930235948064364,0,stim,1.0
4,sub004,7,7,8,,,,,,,,blank,1.0
5,sub004,7,8,10,B,2,0.48443147307261825,16.01481804798823,17.032838040962815,17.932657642988488,1,stim,0.0
6,sub004,7,9,12,,,,,,,,blank,0.0
7,sub004,7,10,14,,,,,,,,blank,0.0
8,sub004,7,11,16,A,2,0.43339311494491994,22.015953683061525,23.035108543001115,23.93278063996695,2,stim,1.0
9,sub004,7,12,18,,,,,,,,blank,1.0
10,sub004,7,13,20,,,,,,,,blank,1.0
11,sub004,7,14,22,,,,,,,,blank,1.0
12,sub004,7,15,24,C,1,0.41667326004244387,29.99945404601749,31.01611554005649,31.916182775981724,3,stim,0.0
13,sub004,7,16,26,,,,,,,,blank,0.0
14,sub004,7,17,28,,,,,,,,blank,0.0
15,sub004,7,18,30,D,2,0.45010723802261055,35.99948081700131,37.01617379498202,37.916266296990216,4,stim,0.0
16,sub004,7,19,32,,,,,,,,blank,0.0
17,sub004,7,20,34,,,,,,,,blank,0.0
18,sub004,7,21,36,A,1,0.4332659669453278,41.99948966305237,43.01619299000595,43.916083632968366,5,stim,0.0
19,sub004,7,22,38,,,,,,,,blank,0.0
20,sub004,7,23,40,,,,,,,,blank,0.0
21,sub004,7,24,42,,,,,,,,blank,0.0
22,sub004,7,25,44,D,2,0.5853297410067171,49.999501051031984,51.0161637540441,51.91624364396557,6,stim,0.0
23,sub004,7,26,46,,,,,,,,blank,0.0
24,sub004,7,27,48,,,,,,,,blank,0.0
25,sub004,7,28,50,B,1,0.5165931389201432,55.99960470304359,57.01624702697154,57.916198743041605,7,stim,1.0
26,sub004,7,29,52,,,,,,,,blank,1.0
27,sub004,7,30,54,,,,,,,,blank,1.0
28,sub004,7,31,56,,,,,,,,blank,1.0
29,sub004,7,32,58,C,1,0.36673929705284536,63.99958498799242,65.01632054103538,65.91635991900694,8,stim,0.0
30,sub004,7,33,60,,,,,,,,blank,0.0
31,sub004,7,34,62,,,,,,,,blank,0.0
32,sub004,7,35,64,B,2,0.54993368498981,69.99981917603873,71.01648188906256,71.91642570705153,9,stim,0.0
33,sub004,7,36,66,,,,,,,,blank,0.0
34,sub004,7,37,68,,,,,,,,blank,0.0
35,sub004,7,38,70,D,2,0.5165826400043443,75.99995231197681,77.01654398604296,77.91647348704282,10,stim,0.0
36,sub004,7,39,72,,,,,,,,blank,0.0
37,sub004,7,40,74,A,1,0.3666054509812966,79.9998882500222,81.01648516801652,81.91649979003705,11,stim,0.0
38,sub004,7,41,76,,,,,,,,blank,0.0
39,sub004,7,42,78,D,2,0.45009279693476856,83.9998478590278,85.01650768297259,85.9165806430392,12,stim,0.0
40,sub004,7,43,80,,,,,,,,blank,0.0
41,sub004,7,44,82,,,,,,,,blank,0.0
42,sub004,7,45,84,B,1,0.5166900099720806,89.99995967303403,91.01657747395802,91.91661585401744,13,stim,1.0
43,sub004,7,46,86,,,,,,,,blank,1.0
44,sub004,7,47,88,C,1,0.5500758590642363,93.99992398999166,95.0195706509985,95.91665869404096,14,stim,0.0
45,sub004,7,48,90,,,,,,,,blank,0.0
46,sub004,7,49,92,,,,,,,,blank,0.0
47,sub004,7,50,94,D,1,0.4167498300084844,99.99996290903073,101.01663519605063,101.91671391995624,15,stim,1.0
48,sub004,7,51,96,,,,,,,,blank,1.0
49,sub004,7,52,98,,,,,,,,blank,1.0
50,sub004,7,53,100,A,2,0.5332976549398154,106.00006591505371,107.01975495298393,107.91666495404206,16,stim,1.0
51,sub004,7,54,102,,,,,,,,blank,1.0
52,sub004,7,55,104,C,2,0.5166823639301583,110.00011499703396,111.01965970802121,111.91690090298653,17,stim,1.0
53,sub004,7,56,106,,,,,,,,blank,1.0
54,sub004,7,57,108,,,,,,,,blank,1.0
55,sub004,7,58,110,A,2,0.4666695330524817,116.00008820195217,117.0197131880559,117.9168120600516,18,stim,1.0
56,sub004,7,59,112,,,,,,,,blank,1.0
57,sub004,7,60,114,,,,,,,,blank,1.0
58,sub004,7,61,116,D,2,0.5832678350852802,122.0001980579691,123.01987682306208,123.91686859098263,19,stim,0.0
59,sub004,7,62,118,,,,,,,,blank,0.0
60,sub004,7,63,120,B,1,0.3667526920326054,126.00016002601478,127.01982598600443,127.91687867604196,20,stim,1.0
61,sub004,7,64,122,,,,,,,,blank,1.0
62,sub004,7,65,124,,,,,,,,blank,1.0
63,sub004,7,66,126,,,,,,,,blank,1.0
64,sub004,7,67,128,C,1,0.3832895909436047,134.00025991303846,135.0198229480302,135.9169057609979,21,stim,0.0
65,sub004,7,68,130,,,,,,,,blank,0.0
66,sub004,7,69,132,B,2,0.4166844739811495,138.00023579900153,139.02002216596156,139.9169785360573,22,stim,0.0
67,sub004,7,70,134,,,,,,,,blank,0.0
68,sub004,7,71,136,,,,,,,,blank,0.0
69,sub004,7,72,138,,,,,,,,blank,0.0
70,sub004,7,73,140,A,1,0.41672131803352386,146.0003420120338,147.01990795403253,147.91699708101805,23,stim,0.0
71,sub004,7,74,142,,,,,,,,blank,0.0
72,sub004,7,75,144,D,2,0.4999092479702085,150.00041134201456,151.02005110797472,151.91709852404892,24,stim,0.0
73,sub004,7,76,146,,,,,,,,blank,0.0
74,sub004,7,77,148,C,2,0.4833572809584439,154.00034746003803,155.02017825399525,155.9171070510056,25,stim,1.0
75,sub004,7,78,150,,,,,,,,blank,1.0
76,sub004,7,79,152,,,,,,,,blank,1.0
77,sub004,7,80,154,B,1,0.3667284679831937,160.0003922060132,161.0200701750582,161.9171478470089,26,stim,1.0
78,sub004,7,81,156,,,,,,,,blank,1.0
79,sub004,7,82,158,A,1,0.43331901403144,164.0004638900282,165.02013412804808,165.91714237397537,27,stim,0.0
80,sub004,7,83,160,,,,,,,,blank,0.0
81,sub004,7,84,162,,,,,,,,blank,0.0
82,sub004,7,85,164,D,2,0.4833589521003887,170.00045411195606,171.0200930889696,171.91721482900903,28,stim,0.0
83,sub004,7,86,166,,,,,,,,blank,0.0
84,sub004,7,87,168,,,,,,,,blank,0.0
85,sub004,7,88,170,,,,,,,,blank,0.0
86,sub004,7,89,172,B,1,0.36661949602421373,178.00057400402147,179.02026872697752,179.9171973860357,29,stim,1.0
87,sub004,7,90,174,,,,,,,,blank,1.0
88,sub004,7,91,176,,,,,,,,blank,1.0
89,sub004,7,92,178,,,,,,,,blank,1.0
90,sub004,7,93,180,D,1,0.36673575395252556,186.00057603605092,187.02039593702648,187.9173140829662,30,stim,1.0
91,sub004,7,94,182,,,,,,,,blank,1.0
92,sub004,7,95,184,C,1,0.46672948193736374,190.00061659002677,191.02026062796358,191.91733686998487,31,stim,0.0
93,sub004,7,96,186,,,,,,,,blank,0.0
94,sub004,7,97,188,A,1,0.3999950969591737,194.00070279301144,195.02027575601824,195.9173041280592,32,stim,0.0
95,sub004,7,98,190,,,,,,,,blank,0.0
96,sub004,7,99,192,,,,,,,,blank,0.0
97,sub004,7,100,194,C,1,0.36668215005192906,200.0007517989725,201.02042682201136,201.9173478439916,33,stim,0.0
98,sub004,7,101,196,,,,,,,,blank,0.0
99,sub004,7,102,198,B,2,0.48333533201366663,204.00077986496035,205.02049280097708,205.91738274903037,34,stim,0.0
100,sub004,7,103,200,,,,,,,,blank,0.0
101,sub004,7,104,202,,,,,,,,blank,0.0
102,sub004,7,105,204,A,1,0.5166873900452629,210.00080219400115,211.02037906006444,211.91740852606017,35,stim,0.0
103,sub004,7,106,206,,,,,,,,blank,0.0
104,sub004,7,107,208,,,,,,,,blank,0.0
105,sub004,7,108,210,,,,,,,,blank,0.0
106,sub004,7,109,212,C,2,0.45010215998627245,218.0007898589829,219.020586853032,219.91753182804678,36,stim,1.0
107,sub004,7,110,214,,,,,,,,blank,1.0
108,sub004,7,111,216,,,,,,,,blank,1.0
109,sub004,7,112,218,,,,,,,,blank,1.0
110,sub004,7,113,220,A,1,0.48335602099541575,226.00092998996843,227.02069883199874,227.9175357549684,37,stim,0.0
111,sub004,7,114,222,,,,,,,,blank,0.0
112,sub004,7,115,224,,,,,,,,blank,0.0
113,sub004,7,116,226,D,2,0.5333010610193014,232.00096979597583,233.0205223240191,233.91756878304295,38,stim,0.0
114,sub004,7,117,228,,,,,,,,blank,0.0
115,sub004,7,118,230,B,2,0.466729667969048,236.0009198350599,237.0205530920066,237.917660624953,39,stim,0.0
116,sub004,7,119,232,,,,,,,,blank,0.0
117,sub004,7,120,234,C,1,0.38337701198179275,240.00097366399132,241.0206726640463,241.91769991395995,40,stim,0.0
118,sub004,7,121,236,,,,,,,,blank,0.0
119,sub004,7,122,238,D,1,0.5668106619268656,244.00091002404224,245.0206550869625,245.91773237497546,41,stim,1.0
120,sub004,7,123,240,,,,,,,,blank,1.0
121,sub004,7,124,242,,,,,,,,blank,1.0
122,sub004,7,125,244,B,1,0.4500680599594489,250.00102892401628,251.02071759302635,251.91776734101586,42,stim,1.0
123,sub004,7,126,246,,,,,,,,blank,1.0
124,sub004,7,127,248,C,1,0.5166629489976913,254.00107286300045,255.02072355896235,255.91781158396043,43,stim,0.0
125,sub004,7,128,250,,,,,,,,blank,0.0
126,sub004,7,129,252,,,,,,,,blank,0.0
127,sub004,7,130,254,,,,,,,,blank,0.0
128,sub004,7,131,256,B,2,0.46661714697256684,262.00116388499737,263.02083698799834,263.91783994901925,44,stim,0.0
129,sub004,7,132,258,,,,,,,,blank,0.0
130,sub004,7,133,260,A,2,0.4834192399866879,266.00112392404117,267.02079900505487,267.91786866798066,45,stim,1.0
131,sub004,7,134,262,,,,,,,,blank,1.0
132,sub004,7,135,264,,,,,,,,blank,1.0
133,sub004,7,136,266,D,2,0.6500407400308177,272.0011893280316,273.0210025609704,273.91784471296705,46,stim,0.0
134,sub004,7,137,268,,,,,,,,blank,0.0
135,sub004,7,138,270,,,,,,,,blank,0.0
136,sub004,7,139,272,A,2,0.5166837809374556,278.0012129000388,279.0208809870528,279.91802701505367,47,stim,1.0
137,sub004,7,140,274,,,,,,,,blank,1.0
138,sub004,7,141,276,,,,,,,,blank,1.0
139,sub004,7,142,278,,,,,,,,blank,1.0
140,sub004,7,143,280,,,,,,,,blank,1.0
