,Sub,Run,TR,Onset,Item,Resp,RT,image_on,button_on,button_off,Trial_ID,stim,switchButtonOrientation
63,sub004,1,66,126,,,,,,,,blank,0.0
64,sub004,1,67,128,C,2,0.533419419080019,134.0094989290228,135.02911160700023,135.9262163580861,21,stim,1.0
65,sub004,1,68,130,,,,,,,,blank,1.0
66,sub004,1,69,132,,,,,,,,blank,1.0
67,sub004,1,70,134,D,2,0.6999814569717273,140.00959314010106,141.02931401901878,141.9262153051095,22,stim,0.0
68,sub004,1,71,136,,,,,,,,blank,0.0
69,sub004,1,72,138,,,,,,,,blank,0.0
70,sub004,1,73,140,A,2,0.5499128008959815,146.00968005310278,147.02921867009718,147.92625045101158,23,stim,1.0
71,sub004,1,74,142,,,,,,,,blank,1.0
72,sub004,1,75,144,C,1,0.49998001498170197,150.00956411007792,151.0286206540186,151.92616626503877,24,stim,0.0
73,sub004,1,76,146,,,,,,,,blank,0.0
74,sub004,1,77,148,B,2,0.5166163858957589,154.00956990011036,155.02848681702744,155.92628235707525,25,stim,0.0
75,sub004,1,78,150,,,,,,,,blank,0.0
76,sub004,1,79,152,,,,,,,,blank,0.0
77,sub004,1,80,154,D,1,0.4999602730385959,160.00960121001117,161.0287262480706,161.9263033720199,26,stim,1.0
78,sub004,1,81,156,,,,,,,,blank,1.0
79,sub004,1,82,158,,,,,,,,blank,1.0
80,sub004,1,83,160,A,2,0.48334701790008694,166.00968529609963,167.02850864210632,167.92627218202688,27,stim,1.0
81,sub004,1,84,162,,,,,,,,blank,1.0
82,sub004,1,85,164,,,,,,,,blank,1.0
83,sub004,1,86,166,,,,,,,,blank,1.0
84,sub004,1,87,168,B,2,0.5166337479604408,174.00980583403725,175.0293738610344,175.9264375640778,28,stim,0.0
85,sub004,1,88,170,,,,,,,,blank,0.0
86,sub004,1,89,172,D,2,0.5666012890869752,178.0098570230184,179.0295449810801,179.92645925399847,29,stim,0.0
87,sub004,1,90,174,,,,,,,,blank,0.0
88,sub004,1,91,176,,,,,,,,blank,0.0
89,sub004,1,92,178,,,,,,,,blank,0.0
90,sub004,1,93,180,A,1,0.38339621596969664,186.009830094059,187.02965097408742,187.92658923810814,30,stim,0.0
91,sub004,1,94,182,,,,,,,,blank,0.0
92,sub004,1,95,184,,,,,,,,blank,0.0
93,sub004,1,96,186,C,2,0.43328364298213273,192.00982589402702,193.02877765404992,193.9264209200628,31,stim,1.0
94,sub004,1,97,188,,,,,,,,blank,1.0
95,sub004,1,98,190,A,1,0.4166377990040928,196.00985464907717,197.02872764202766,197.92645930405706,32,stim,0.0
96,sub004,1,99,192,,,,,,,,blank,0.0
97,sub004,1,100,194,,,,,,,,blank,0.0
98,sub004,1,101,196,,,,,,,,blank,0.0
99,sub004,1,102,198,D,2,0.4667321880115196,204.00988612009678,205.02901113010012,205.9265630330192,33,stim,0.0
100,sub004,1,103,200,,,,,,,,blank,0.0
101,sub004,1,104,202,,,,,,,,blank,0.0
102,sub004,1,105,204,B,1,0.4166642929194495,210.0099620760884,211.02880486508366,211.92653721605893,34,stim,1.0
103,sub004,1,106,206,,,,,,,,blank,1.0
104,sub004,1,107,208,C,2,0.40001510397996753,214.00996800209396,215.028825756046,215.92657570110168,35,stim,1.0
105,sub004,1,108,210,,,,,,,,blank,1.0
106,sub004,1,109,212,A,1,0.4000048110028729,218.0101267960854,219.02985510602593,219.926776078064,36,stim,0.0
107,sub004,1,110,214,,,,,,,,blank,0.0
108,sub004,1,111,216,C,1,0.4500024470034987,222.00999820104335,223.02892008202616,223.92668424302246,37,stim,0.0
109,sub004,1,112,218,,,,,,,,blank,0.0
110,sub004,1,113,220,B,1,0.46676646801643074,226.00996512302663,227.02897569804918,227.92669032502454,38,stim,1.0
111,sub004,1,114,222,,,,,,,,blank,1.0
112,sub004,1,115,224,,,,,,,,blank,1.0
113,sub004,1,116,226,D,1,0.4332644719397649,232.01008401007857,233.02897397603374,233.9267210830003,39,stim,1.0
114,sub004,1,117,228,,,,,,,,blank,1.0
115,sub004,1,118,230,,,,,,,,blank,1.0
116,sub004,1,119,232,A,1,0.416586113977246,238.0101252150489,239.02903892402537,239.92679836100433,40,stim,0.0
117,sub004,1,120,234,,,,,,,,blank,0.0
118,sub004,1,121,236,C,1,0.5334138789912686,242.01005743001588,243.02918304607738,243.92674822406843,41,stim,0.0
119,sub004,1,122,238,,,,,,,,blank,0.0
120,sub004,1,123,240,,,,,,,,blank,0.0
121,sub004,1,124,242,,,,,,,,blank,0.0
122,sub004,1,125,244,B,1,0.3833543349755928,250.01016602409072,251.02923285705037,251.92679014708847,42,stim,1.0
123,sub004,1,126,246,,,,,,,,blank,1.0
124,sub004,1,127,248,,,,,,,,blank,1.0
125,sub004,1,128,250,D,1,0.45009327307343483,256.01015709200874,257.02935698709916,257.9269070450682,43,stim,1.0
126,sub004,1,129,252,,,,,,,,blank,1.0
127,sub004,1,130,254,C,2,0.4833330529509112,260.01019324106164,261.0293166000629,261.92691502405796,44,stim,1.0
128,sub004,1,131,256,,,,,,,,blank,1.0
129,sub004,1,132,258,,,,,,,,blank,1.0
130,sub004,1,133,260,B,2,0.4999774779425934,266.01040608109906,267.0301356330747,267.9270002010744,45,stim,0.0
131,sub004,1,134,262,,,,,,,,blank,0.0
132,sub004,1,135,264,,,,,,,,blank,0.0
133,sub004,1,136,266,A,1,0.36676072503905743,272.0103775250027,273.0300339150708,273.92712959006894,46,stim,0.0
134,sub004,1,137,268,,,,,,,,blank,0.0
135,sub004,1,138,270,D,2,0.549850884010084,276.0104913940886,277.03004494600464,277.92696163710207,47,stim,0.0
136,sub004,1,139,272,,,,,,,,blank,0.0
137,sub004,1,140,274,,,,,,,,blank,0.0
138,sub004,1,141,276,,,,,,,,blank,0.0
139,sub004,1,142,278,,,,,,,,blank,0.0
140,sub004,1,143,280,,,,,,,,blank,0.0
