,Sub,Run,TR,Onset,Item,Resp,RT,image_on,button_on,button_off,Trial_ID,stim,switchButtonOrientation
0,sub004,4,3,0,,,,,,,,blank,0.0
1,sub004,4,4,2,,,,,,,,blank,0.0
2,sub004,4,5,4,,,,,,,,blank,0.0
3,sub004,4,6,6,A,2,0.41668166598537937,12.001449550036341,13.018333151994739,13.918135170999449,0,stim,1.0
4,sub004,4,7,8,,,,,,,,blank,1.0
5,sub004,4,8,10,,,,,,,,blank,1.0
6,sub004,4,9,12,,,,,,,,blank,1.0
7,sub004,4,10,14,B,2,0.5346261439844966,20.001521788013633,21.02077648503473,21.919360175030306,1,stim,0.0
8,sub004,4,11,16,,,,,,,,blank,0.0
9,sub004,4,12,18,C,2,0.4666446709888987,24.00401667202823,25.02299170702463,25.920596576004755,2,stim,1.0
10,sub004,4,13,20,,,,,,,,blank,1.0
11,sub004,4,14,22,B,1,0.41659494198393077,28.00406051403843,29.02283550304128,29.92063584900461,3,stim,1.0
12,sub004,4,15,24,,,,,,,,blank,1.0
13,sub004,4,16,26,,,,,,,,blank,1.0
14,sub004,4,17,28,,,,,,,,blank,1.0
15,sub004,4,18,30,C,2,0.44997553195571527,36.004191632033326,37.02378912403947,37.920841330022085,4,stim,1.0
16,sub004,4,19,32,,,,,,,,blank,1.0
17,sub004,4,20,34,D,2,0.44994418596616015,40.004228992038406,41.023866572009865,41.92087266303133,5,stim,0.0
18,sub004,4,21,36,,,,,,,,blank,0.0
19,sub004,4,22,38,,,,,,,,blank,0.0
20,sub004,4,23,40,,,,,,,,blank,0.0
21,sub004,4,24,42,C,2,0.46675836999202147,48.004210747021716,49.02389348001452,49.920936844020616,6,stim,1.0
22,sub004,4,25,44,,,,,,,,blank,1.0
23,sub004,4,26,46,,,,,,,,blank,1.0
24,sub004,4,27,48,D,2,0.4333409999962896,54.00427065300755,55.02405554900179,55.92091819102643,7,stim,0.0
25,sub004,4,28,50,,,,,,,,blank,0.0
26,sub004,4,29,52,,,,,,,,blank,0.0
27,sub004,4,30,54,B,2,0.4333932180306874,60.004208864993416,61.02310457202839,61.9209433060023,8,stim,0.0
28,sub004,4,31,56,,,,,,,,blank,0.0
29,sub004,4,32,58,,,,,,,,blank,0.0
30,sub004,4,33,60,,,,,,,,blank,0.0
31,sub004,4,34,62,A,1,0.4167100590420887,68.00423175399192,69.02344125002855,69.92104179901071,9,stim,0.0
32,sub004,4,35,64,,,,,,,,blank,0.0
33,sub004,4,36,66,D,2,0.43337248801253736,72.0043121179915,73.0234355200082,73.92103347403463,10,stim,0.0
34,sub004,4,37,68,,,,,,,,blank,0.0
35,sub004,4,38,70,,,,,,,,blank,0.0
36,sub004,4,39,72,A,1,0.4333640150143765,78.00442601100076,79.02416945999721,79.9211380520137,11,stim,0.0
37,sub004,4,40,74,,,,,,,,blank,0.0
38,sub004,4,41,76,,,,,,,,blank,0.0
39,sub004,4,42,78,D,2,0.44993478700052947,84.0045789119904,85.0240883930237,85.92118963500252,12,stim,0.0
40,sub004,4,43,80,,,,,,,,blank,0.0
41,sub004,4,44,82,B,2,0.4499774120049551,88.00449888902949,89.02336133102654,89.9211743150372,13,stim,0.0
42,sub004,4,45,84,,,,,,,,blank,0.0
43,sub004,4,46,86,A,2,0.5024789209710434,92.00449086003937,93.02338655601488,93.92118841101183,14,stim,1.0
44,sub004,4,47,88,,,,,,,,blank,1.0
45,sub004,4,48,90,,,,,,,,blank,1.0
46,sub004,4,49,92,C,1,0.4000135170063004,98.00455464003608,99.02335140900686,99.9211839690106,15,stim,0.0
47,sub004,4,50,94,,,,,,,,blank,0.0
48,sub004,4,51,96,,,,,,,,blank,0.0
49,sub004,4,52,98,,,,,,,,blank,0.0
50,sub004,4,53,100,A,1,0.4333649789914489,106.00459894002415,107.02345284103649,107.9213162829983,16,stim,0.0
51,sub004,4,54,102,,,,,,,,blank,0.0
52,sub004,4,55,104,,,,,,,,blank,0.0
53,sub004,4,56,106,C,1,0.48523215600289404,112.00468513800297,113.02349635498831,113.92128373100422,17,stim,0.0
54,sub004,4,57,108,,,,,,,,blank,0.0
55,sub004,4,58,110,,,,,,,,blank,0.0
56,sub004,4,59,112,D,2,0.41672454396029934,118.00464088103035,119.02354550402379,119.92141437804094,18,stim,0.0
57,sub004,4,60,114,,,,,,,,blank,0.0
58,sub004,4,61,116,B,2,0.43339739099610597,122.00467402802315,123.02355284499936,123.92135858302936,19,stim,0.0
59,sub004,4,62,118,,,,,,,,blank,0.0
60,sub004,4,63,120,,,,,,,,blank,0.0
61,sub004,4,64,122,C,2,0.533252680033911,128.0049145820085,129.02442453301046,129.92152786703082,20,stim,1.0
62,sub004,4,65,124,,,,,,,,blank,1.0
63,sub004,4,66,126,,,,,,,,blank,1.0
64,sub004,4,67,128,D,2,0.5166795870172791,134.00486737600295,135.02449629100738,135.92164378101006,21,stim,0.0
65,sub004,4,68,130,,,,,,,,blank,0.0
66,sub004,4,69,132,,,,,,,,blank,0.0
67,sub004,4,70,134,A,2,0.46664880303433165,140.0049522430054,141.02461174002383,141.92154257104266,22,stim,1.0
68,sub004,4,71,136,,,,,,,,blank,1.0
69,sub004,4,72,138,,,,,,,,blank,1.0
70,sub004,4,73,140,B,1,0.4666756560327485,146.00491379300365,147.0238326700055,147.92162308999104,23,stim,1.0
71,sub004,4,74,142,,,,,,,,blank,1.0
72,sub004,4,75,144,,,,,,,,blank,1.0
73,sub004,4,76,146,,,,,,,,blank,1.0
74,sub004,4,77,148,A,1,0.399984024988953,154.00496052904055,155.02384473499842,155.92166833701776,24,stim,0.0
75,sub004,4,78,150,,,,,,,,blank,0.0
76,sub004,4,79,152,B,1,0.5025239330134355,158.00496347498847,159.0240793240373,159.92167627601884,25,stim,1.0
77,sub004,4,80,154,,,,,,,,blank,1.0
78,sub004,4,81,156,,,,,,,,blank,1.0
79,sub004,4,82,158,D,1,0.5025366229820065,164.0050513310125,165.02405468799407,165.9216843380127,26,stim,1.0
80,sub004,4,83,160,,,,,,,,blank,1.0
81,sub004,4,84,162,,,,,,,,blank,1.0
82,sub004,4,85,164,C,2,0.5036165640340187,170.00502035499085,171.02470127103152,171.92188928101677,27,stim,1.0
83,sub004,4,86,166,,,,,,,,blank,1.0
84,sub004,4,87,168,,,,,,,,blank,1.0
85,sub004,4,88,170,D,1,0.46661427401704714,176.00525187101448,177.02487974299584,177.92191487998934,28,stim,1.0
86,sub004,4,89,172,,,,,,,,blank,1.0
87,sub004,4,90,174,A,1,0.516681762994267,180.00518649601145,181.0242079970194,181.92177149798954,29,stim,0.0
88,sub004,4,91,176,,,,,,,,blank,0.0
89,sub004,4,92,178,,,,,,,,blank,0.0
90,sub004,4,93,180,,,,,,,,blank,0.0
