,Sub,Run,TR,Onset,Item,Resp,RT,image_on,button_on,button_off,Trial_ID,stim,switchButtonOrientation
0,sub004,3,3,0,,,,,,,,blank,0.0
1,sub004,3,4,2,,,,,,,,blank,0.0
2,sub004,3,5,4,,,,,,,,blank,0.0
3,sub004,3,6,6,B,1,0.5167490090243518,12.00863211095566,13.025519391987473,13.92530603898922,0,stim,1.0
4,sub004,3,7,8,,,,,,,,blank,1.0
5,sub004,3,8,10,A,2,0.4333500249776989,16.008665226981975,17.025426684995182,17.925353183003608,1,stim,1.0
6,sub004,3,9,12,,,,,,,,blank,1.0
7,sub004,3,10,14,,,,,,,,blank,1.0
8,sub004,3,11,16,D,1,0.45116526196943596,22.009985902986955,23.029981507977936,23.927791357971728,2,stim,1.0
9,sub004,3,12,18,,,,,,,,blank,1.0
10,sub004,3,13,20,,,,,,,,blank,1.0
11,sub004,3,14,22,,,,,,,,blank,1.0
12,sub004,3,15,24,B,2,0.4333462299546227,30.011342810001224,31.03084045596188,31.92791305296123,3,stim,0.0
13,sub004,3,16,26,,,,,,,,blank,0.0
14,sub004,3,17,28,C,2,0.5499335110071115,34.01124868198531,35.03023874096107,35.92786882998189,4,stim,1.0
15,sub004,3,18,30,,,,,,,,blank,1.0
16,sub004,3,19,32,,,,,,,,blank,1.0
17,sub004,3,20,34,A,1,0.4500709179555997,40.011232390010264,41.030363747966476,41.92800328496378,5,stim,0.0
18,sub004,3,21,36,,,,,,,,blank,0.0
19,sub004,3,22,38,D,1,0.5022111010039225,44.01125800900627,45.030108573962934,45.92799523897702,6,stim,1.0
20,sub004,3,23,40,,,,,,,,blank,1.0
21,sub004,3,24,42,,,,,,,,blank,1.0
22,sub004,3,25,44,C,1,0.5021954989642836,50.011371392,51.03045291197486,51.92803071200615,7,stim,0.0
23,sub004,3,26,46,,,,,,,,blank,0.0
24,sub004,3,27,48,B,2,0.46665720199234784,54.01142400497338,55.03024993499275,55.928116861963645,8,stim,0.0
25,sub004,3,28,50,,,,,,,,blank,0.0
26,sub004,3,29,52,A,2,0.48332121002022177,58.01138802699279,59.03031494398601,59.9281155699864,9,stim,1.0
27,sub004,3,30,54,,,,,,,,blank,1.0
28,sub004,3,31,56,,,,,,,,blank,1.0
29,sub004,3,32,58,C,2,0.4833451070007868,64.01148203597404,65.03053108800668,65.92818004899891,10,stim,1.0
30,sub004,3,33,60,,,,,,,,blank,1.0
31,sub004,3,34,62,,,,,,,,blank,1.0
32,sub004,3,35,64,D,2,0.4166894580121152,70.01152605097741,71.03034277097322,71.92814420600189,11,stim,0.0
33,sub004,3,36,66,,,,,,,,blank,0.0
34,sub004,3,37,68,A,2,0.45005593000678346,74.0115625159815,75.03125458897557,75.92829416797031,12,stim,1.0
35,sub004,3,38,70,,,,,,,,blank,1.0
36,sub004,3,39,72,C,2,0.4166595370043069,78.01165490498533,79.03136987000471,79.92826728097862,13,stim,1.0
37,sub004,3,40,74,,,,,,,,blank,1.0
38,sub004,3,41,76,,,,,,,,blank,1.0
39,sub004,3,42,78,D,2,0.4666428390191868,84.01166110596387,85.03045098599978,85.92826403595973,14,stim,0.0
40,sub004,3,43,80,,,,,,,,blank,0.0
41,sub004,3,44,82,,,,,,,,blank,0.0
42,sub004,3,45,84,,,,,,,,blank,0.0
43,sub004,3,46,86,A,1,0.3833781789871864,92.01169506501174,93.03057502396405,93.92838320299052,15,stim,0.0
44,sub004,3,47,88,,,,,,,,blank,0.0
