,Sub,Run,TR,Onset,Item,Resp,RT,image_on,button_on,button_off,Trial_ID,stim,switchButtonOrientation
0,sub004,2,3,0,,,,,,,,blank,0.0
1,sub004,2,4,2,,,,,,,,blank,0.0
2,sub004,2,5,4,,,,,,,,blank,0.0
3,sub004,2,6,6,B,1,0.4666797670070082,12.005453621968627,13.022195635014214,13.922136734006926,0,stim,1.0
4,sub004,2,7,8,,,,,,,,blank,1.0
5,sub004,2,8,10,,,,,,,,blank,1.0
6,sub004,2,9,12,D,1,0.6002367830369622,18.005518650985323,19.022438806015998,19.922343172947876,1,stim,1.0
7,sub004,2,10,14,,,,,,,,blank,1.0
8,sub004,2,11,16,A,1,0.5333543550223112,22.005695511004888,23.02244675194379,23.922376813949086,2,stim,0.0
9,sub004,2,12,18,,,,,,,,blank,0.0
10,sub004,2,13,20,B,1,0.5666710510849953,26.00572892394848,27.022476534941234,27.922401095973328,3,stim,1.0
11,sub004,2,14,22,,,,,,,,blank,1.0
12,sub004,2,15,24,C,1,0.4666624719975516,30.00576594704762,31.022526456043124,31.92244378302712,4,stim,0.0
13,sub004,2,16,26,,,,,,,,blank,0.0
14,sub004,2,17,28,,,,,,,,blank,0.0
15,sub004,2,18,30,,,,,,,,blank,0.0
16,sub004,2,19,32,A,2,0.4833546499721706,38.00581341003999,39.02260960498825,39.92248699394986,5,stim,1.0
17,sub004,2,20,34,,,,,,,,blank,1.0
18,sub004,2,21,36,,,,,,,,blank,1.0
19,sub004,2,22,38,D,2,0.9000084449071437,44.00586578703951,45.02261802600697,45.92263098002877,6,stim,0.0
20,sub004,2,23,40,,,,,,,,blank,0.0
21,sub004,2,24,42,A,1,0.5166852809488773,48.00589497201145,49.02265738893766,49.92256858397741,7,stim,0.0
22,sub004,2,25,44,,,,,,,,blank,0.0
23,sub004,2,26,46,,,,,,,,blank,0.0
24,sub004,2,27,48,D,2,0.4166675809537992,54.005937741021626,55.02269904199056,55.92263297201134,8,stim,0.0
25,sub004,2,28,50,,,,,,,,blank,0.0
26,sub004,2,29,52,,,,,,,,blank,0.0
27,sub004,2,30,54,C,2,0.6000054709147662,60.005979647045024,61.022738068015315,61.92266307002865,9,stim,1.0
28,sub004,2,31,56,,,,,,,,blank,1.0
29,sub004,2,32,58,B,1,0.5166851939866319,64.00601509504486,65.02277263393626,65.92268481396604,10,stim,1.0
30,sub004,2,33,60,,,,,,,,blank,1.0
31,sub004,2,34,62,,,,,,,,blank,1.0
32,sub004,2,35,64,C,2,0.4666804539738223,70.00605759699829,71.02283578098286,71.92273112793919,11,stim,1.0
33,sub004,2,36,66,,,,,,,,blank,1.0
34,sub004,2,37,68,A,2,0.5333394040353596,74.00609533500392,75.02285140193999,75.92275988601614,12,stim,1.0
35,sub004,2,38,70,,,,,,,,blank,1.0
36,sub004,2,39,72,,,,,,,,blank,1.0
37,sub004,2,40,74,C,1,0.4500155820278451,80.00612677796744,81.02289142203517,81.922811280936,13,stim,0.0
38,sub004,2,41,76,,,,,,,,blank,0.0
39,sub004,2,42,78,,,,,,,,blank,0.0
40,sub004,2,43,80,,,,,,,,blank,0.0
41,sub004,2,44,82,B,1,0.5500082100043073,88.0061977240257,89.02294376597274,89.92287180293351,14,stim,1.0
42,sub004,2,45,84,,,,,,,,blank,1.0
43,sub004,2,46,86,,,,,,,,blank,1.0
44,sub004,2,47,88,,,,,,,,blank,1.0
45,sub004,2,48,90,D,2,0.5166673180647194,96.00625692796893,97.02301272994373,97.9229345000349,15,stim,0.0
46,sub004,2,49,92,,,,,,,,blank,0.0
